SectionID,event_count,frequency_raw,trend_raw,mtbf_raw,age_raw,recency_raw,mtbf_days,first_event,last_event,frequency_score,trend_score,mtbf_score,age_score,recency_score,risk_score,rank,category
1498,1,1,0.0,inf,16.999315537303218,1890.0,,2020-10-28 13:08:02.780,2020-10-28 13:08:02.780,0.33222591362126247,0.2155476921956894,100.0,100.0,86.19819061645276,38.78998505446164,56,Medium
1502,1,1,0.0,inf,16.999315537303218,1890.0,,2020-10-28 13:47:45.920,2020-10-28 13:47:45.920,0.33222591362126247,0.2155476921956894,100.0,100.0,86.19819061645276,38.78998505446164,56,Medium
1361,1,1,0.0,inf,16.999315537303218,1891.0,,2020-10-27 17:25:46.000,2020-10-27 17:25:46.000,0.33222591362126247,0.2155476921956894,100.0,100.0,86.17715127288028,38.787881120104394,58,Medium
1180,24,24,0.13150316527382985,149.42219757447663,14.094455852156058,1577.0,149.42219757447663,2012-04-09 18:00:49.723,2021-09-06 11:04:00.743,7.973421926910299,0.21882818502658735,94.27029066398687,77.67725646959815,92.78350515463917,38.745539015896355,59,Medium
1625,1,1,0.0,inf,16.999315537303218,1948.0,,2020-08-31 07:10:49.000,2020-08-31 07:10:49.000,0.33222591362126247,0.2155476921956894,100.0,100.0,84.97790868924889,38.66795686174125,60,Medium
1200,33,33,0.025128963851990767,134.2925621491609,11.498973305954825,1237.0,134.2925621491609,2010-11-06 13:27:44.170,2022-08-12 22:09:00.000,10.96345514950166,0.2161745621694478,94.85045026299802,57.73195876288659,99.93688196928255,38.62822706868447,61,Medium
1483,11,11,1.0654805607914777,227.7754930555556,16.999315537303218,1768.0,227.7754930555556,2014-12-03 14:15:45.000,2021-02-27 08:22:51.000,3.6544850498338874,0.24212729074648687,91.26576245100404,100.0,88.7649905322954,38.46925313355883,62,Medium
467,15,15,0.09149812281217702,208.62870783730156,16.999315537303218,2073.0,208.62870783730156,2012-04-30 00:47:08.000,2020-04-28 20:01:53.000,4.983388704318937,0.21783021471369077,91.99996330398614,100.0,82.34799074268884,38.43343533525616,63,Medium
589,17,17,0.24483814960267405,260.5888362753183,16.999315537303218,1999.0,260.5888362753183,2009-02-10 14:18:28.733,2020-07-12 00:25:16.000,5.647840531561462,0.2216554523612292,90.00750503042275,100.0,83.90490216705238,38.42414927192661,64,Medium
687,0,0,0.0,inf,14.702258726899384,inf,,,,0.0,0.2155476921956894,100.0,82.34799074268881,100.0,38.2886859973178,65,Medium
